VARIABLES = "X","Y","dX","dY","sig_mean_t","dsig_dt","ux","uy","sigxx","sigyy","sig_1","sig_3","temp","fc","sign","tau","dnu_dt"
ZONE N= 483, E= 640, F=FEPOINT, ET=TRIANGLE
570000.000 80000.000 570000.059 80000.131   768.692846     0.768693     0.058527     0.130863  1953.101817  -108.238985  2490.612849  -645.750017     0.000000  1275.080539   138.340699  1358.084959     0.000000
580000.000 80000.000 580000.058 80000.125   955.319469     0.955319     0.058158     0.124580  2387.473434   -94.706707  2788.723342  -495.956616     0.000000  1227.180119   325.213374  1422.308143     0.000000
590000.000 80000.000 590000.058 80000.118  1094.999920     1.095000     0.057725     0.118422  2726.210809   -98.211001  3005.925939  -377.926131     0.000000  1184.428796   468.036886  1465.250927     0.000000
600000.000 80000.000 600000.057 80000.112  1243.787102     1.243787     0.057235     0.112404  3070.224954   -85.135909  3276.121543  -291.032497     0.000000  1184.169401   600.756013  1544.623009     0.000000
610000.000 80000.000 610000.057 80000.107  1350.138417     1.350138     0.056694     0.106544  3327.857260   -87.525060  3468.220734  -227.888534     0.000000  1182.778991   696.138783  1600.462261     0.000000
620000.000 80000.000 620000.056 80000.101  1464.589245     1.464589     0.056111     0.100851  3590.202780   -75.188592  3690.442980  -175.428792     0.000000  1199.348090   791.039151  1673.971581     0.000000
630000.000 80000.000 630000.055 80000.095  1541.361585     1.541362     0.055490     0.095339  3775.905482   -76.637679  3841.512686  -142.244883     0.000000  1212.800923   853.694509  1725.017629     0.000000
640000.000 80000.000 640000.055 80000.090  1625.211784     1.625212     0.054838     0.090014  3965.744345   -65.236063  4009.786584  -109.278301     0.000000  1231.314663   920.487920  1783.607415     0.000000
650000.000 80000.000 650000.054 80000.085  1676.195431     1.676195     0.054160     0.084883  4088.776348   -65.907315  4115.387495   -92.518461     0.000000  1246.401910   959.458028  1822.076727     0.000000
660000.000 80000.000 660000.053 80000.080  1733.253383     1.733253     0.053461     0.079952  4215.373552   -55.565433  4231.067096   -71.258978     0.000000  1260.368313  1004.322541  1862.961838     0.000000
670000.000 80000.000 670000.053 80000.075  1762.160717     1.762161     0.052747     0.075223  4284.792415   -55.606695  4292.706209   -63.520489     0.000000  1270.979781  1025.536186  1886.301492     0.000000
680000.000 80000.000 680000.052 80000.071  1796.181581     1.796182     0.052021     0.070698  4357.226615   -46.390820  4360.524756   -49.688961     0.000000  1277.959877  1052.864468  1909.678558     0.000000
